Brand,Model,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Price,Cat,Has_New_Price,New_Price_num,Power_Engine_Ratio
Renault,Duster 110PS Diesel RxZ,Kochi,6,63295.0,Diesel,Manual,First,19,1461,108.45,1.958685340544036,Standard,0,0.0,0.0742299794661191
Maruti,Ciaz VXi Plus,Mumbai,4,35770.0,Petrol,Manual,First,20,1373,91.1,1.9387416595767009,Standard,0,0.0,0.0663510560815732
Hyundai,Elantra CRDi SX,Hyderabad,7,125928.0,Diesel,Manual,First,22,1582,126.24,2.302585092994046,Standard,0,0.0,0.07979772439949431
Skoda,Rapid 1.5 TDI AT Elegance,Kolkata,4,45000.0,Diesel,Automatic,First,21,1498,103.52,1.6582280766035324,Standard,0,0.0,0.06910547396528705
Mercedes-benz,New C-Class C 220 CDI Elegance AT,Hyderabad,6,21000.0,Diesel,Automatic,First,14,2143,170.0,3.1986731175506815,Standard,0,0.0,0.07932804479701354
Honda,Accord 2.4 A/T,Mumbai,8,54774.0,Petrol,Automatic,First,11,2354,177.6,1.9947003132247452,Standard,0,0.0,0.07544604927782497
Maruti,Celerio VXI,Chennai,5,41123.0,Petrol,Manual,First,23,998,67.04,1.4816045409242156,Standard,0,0.0,0.06717434869739479
Bmw,7 Series 740Li,Bangalore,2,17465.0,Petrol,Automatic,First,12,2979,320.0,4.543294782270004,Standard,0,0.0,0.10741859684457872
Bmw,3 Series 320d Sport,Chennai,5,48000.0,Diesel,Automatic,First,22,1995,190.0,3.1179499062782403,Standard,0,0.0,0.09523809523809523
Volkswagen,Vento Diesel Trendline,Chennai,8,170000.0,Diesel,Manual,First,20,1598,103.6,1.6094379124341003,Standard,0,0.0,0.06483103879849812
Maruti,Swift Dzire Tour LDI,Pune,1,12000.0,Diesel,Manual,First,23,1248,74.0,1.8718021769015913,Standard,0,0.0,0.05929487179487179
Other_Luxury,Rover Freelander 2 SE,Mumbai,7,34000.0,Diesel,Automatic,First,12,2179,147.51,3.0081547935525483,Standard,0,0.0,0.06769619091326295
Hyundai,i20 1.4 CRDi Magna,Hyderabad,7,71360.0,Diesel,Manual,First,21,1396,90.0,1.599387576580599,Standard,0,0.0,0.06446991404011461
Maruti,Dzire VDI,Mumbai,7,74000.0,Diesel,Manual,Second,28,1248,73.75,1.6582280766035324,Standard,1,8.94,0.05909455128205128
Other_Luxury,Compass 2.0 Longitude,Kochi,1,28937.0,Diesel,Manual,First,17,1956,170.0,2.8914822521801917,Standard,1,21.38,0.0869120654396728
Maruti,Ertiga VDI,Hyderabad,7,82085.0,Diesel,Manual,First,20,1248,88.76,2.0149030205422647,Large,0,0.0,0.07112179487179487
Ford,Figo Petrol ZXI,Bangalore,8,68465.0,Petrol,Manual,First,15,1196,70.0,1.3737155789130306,Standard,0,0.0,0.05852842809364549
Toyota,Corolla Altis 1.4 DG,Coimbatore,6,63854.0,Diesel,Manual,First,21,1364,86.79,2.0943301541735866,Standard,1,19.27,0.06362903225806452
Maruti,Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,1,3000.0,Diesel,Automatic,First,24,1248,88.5,2.505525936990736,Standard,1,12.88,0.07091346153846154
Honda,City 1.5 S MT,Delhi,10,65055.0,Petrol,Manual,First,17,1497,118.0,1.3217558399823195,Standard,0,0.0,0.0788243152972612
Mahindra,Scorpio S10 4WD,Hyderabad,4,120000.0,Diesel,Manual,First,15,2179,120.0,2.5649493574615367,Large,0,0.0,0.05507113354749885
Hyundai,Xcent 1.2 VTVT SX,Mumbai,5,64241.0,Petrol,Manual,First,20,1197,81.86,1.541159071680806,Standard,1,8.27,0.0683876357560568
Mahindra,Renault Logan 1.4 GLX Petrol,Pune,11,2200.0,Petrol,Manual,First,15,1390,75.0,1.1939224684724346,Standard,0,0.0,0.0539568345323741
Skoda,Octavia 1.9 TDI,Pune,11,88123.0,Diesel,Manual,First,18,1896,66.0,1.1631508098056809,Standard,0,0.0,0.03481012658227848
Mercedes-benz,GL-Class 2007 2012 350 CDI Luxury,Pune,5,79000.0,Diesel,Automatic,First,12,2987,224.0,3.7376696182833684,Large,0,0.0,0.07499163039839303
Bmw,X1 sDrive 20d xLine,Bangalore,3,28143.0,Diesel,Automatic,First,20,1995,190.0,3.3843902633457743,Standard,1,48.18,0.09523809523809523
Volkswagen,Vento 2013-2015 1.6 Comfortline,Mumbai,4,23001.0,Petrol,Manual,First,15,1598,103.2,1.8702625307159986,Standard,0,0.0,0.06458072590738423
Audi,A4 2.0 TDI,Ahmedabad,6,82002.0,Diesel,Automatic,Second,16,1968,147.51,2.917770732084279,Standard,0,0.0,0.07495426829268292
Ford,Ikon 1.4 TDCi DuraTorq,Bangalore,10,75000.0,Diesel,Manual,First,13,1399,68.0,1.095273387402595,Standard,0,0.0,0.04860614724803431
Hyundai,Verna 1.6 CRDi EX MT,Kochi,3,37451.0,Diesel,Manual,First,22,1582,126.3,2.033397603178429,Standard,0,0.0,0.07983565107458912
Toyota,Innova Crysta 2.4 VX MT,Hyderabad,2,67000.0,Diesel,Manual,First,13,2393,147.8,2.8622008809294686,Large,1,22.87,0.06176347680735479
Hyundai,Grand i10 Asta Option,Pune,3,25000.0,Petrol,Manual,First,18,1197,82.0,1.791759469228055,Standard,0,0.0,0.06850459482038429
Volkswagen,Ameo 1.2 MPI Comfortline,Mumbai,2,12000.0,Petrol,Manual,First,17,1198,73.75,1.8562979903656263,Standard,0,0.0,0.061560934891485806
Renault,KWID RXT,Kolkata,2,25000.0,Petrol,Manual,First,25,799,53.3,1.3837912309017721,Standard,0,0.0,0.06670838548185232
Honda,City 1.5 S MT,Jaipur,8,95936.0,Petrol,Manual,First,17,1497,118.0,1.62924053973028,Standard,0,0.0,0.0788243152972612
Hyundai,Grand i10 1.2 Kappa Magna AT,Kochi,1,5354.0,Petrol,Automatic,First,18,1197,81.86,2.048982334195127,Standard,1,7.37,0.0683876357560568
Volkswagen,Polo 1.0 MPI Comfortline,Chennai,3,42000.0,Petrol,Manual,Second,18,999,75.0,1.8718021769015913,Standard,1,7.33,0.07507507507507508
Maruti,Swift VDI BSIV,Coimbatore,5,44282.0,Diesel,Manual,First,25,1248,74.0,1.944480556245719,Standard,0,0.0,0.05929487179487179
Nissan,Sunny 2011-2014 Diesel XV,Delhi,7,70000.0,Diesel,Manual,First,21,1461,84.8,1.2781522025001875,Standard,0,0.0,0.05804243668720054
Other_Luxury,XF 2.2 Litre Luxury,Mumbai,6,31400.0,Diesel,Automatic,First,16,2179,187.7,3.3232358401924436,Standard,0,0.0,0.08614043139054611
Maruti,Ciaz ZDi SHVS,Pune,3,50000.0,Diesel,Manual,First,28,1248,88.5,2.2512917986064953,Standard,0,0.0,0.07091346153846154
Audi,Q5 2008-2012 2.0 TDI,Bangalore,8,53000.0,Diesel,Automatic,First,12,1968,167.6,3.1780538303479458,Standard,0,0.0,0.08516260162601626
Ford,Figo Petrol ZXI,Pune,5,21727.0,Petrol,Manual,First,15,1196,70.02,1.4701758451005928,Standard,0,0.0,0.058545150501672236
Hyundai,Santa Fe 4x4 AT,Bangalore,7,43000.0,Diesel,Automatic,Second,11,2199,194.3,2.463853240590168,Large,0,0.0,0.08835834470213734
Mahindra,Scorpio VLX 2WD AIRBAG BSIV,Kolkata,6,75000.0,Diesel,Manual,First,12,2179,120.0,1.986503546020567,Large,0,0.0,0.05507113354749885
Renault,Duster 110PS Diesel RxL,Bangalore,5,73557.0,Diesel,Manual,First,19,1461,108.45,2.169053700369523,Standard,0,0.0,0.0742299794661191
Audi,A4 New 2.0 TDI Multitronic,Delhi,7,44555.0,Diesel,Automatic,First,15,1968,140.8,2.6741486494265287,Standard,0,0.0,0.07154471544715447
Maruti,Eeco 7 Seater Standard,Coimbatore,6,54885.0,Petrol,Manual,First,15,1196,73.0,1.55814461804655,Large,1,4.98,0.061036789297658864
Mahindra,Xylo E4,Mumbai,8,76000.0,Diesel,Manual,Second,14,2498,112.0,1.55814461804655,Large,0,0.0,0.04483586869495596
Maruti,Wagon R LXI,Jaipur,13,101000.0,Petrol,Manual,Second,18,998,67.1,0.9162907318741551,Standard,0,0.0,0.06723446893787574
Maruti,Wagon R LXI BSIII,Chennai,14,66000.0,Petrol,Manual,First,14,1061,64.0,0.8960880245566356,Standard,0,0.0,0.060320452403393024
Maruti,SX4 ZXI MT BSIV,Coimbatore,6,84360.0,Petrol,Manual,First,15,1586,103.3,1.6331544390514163,Standard,0,0.0,0.06513240857503153
Toyota,Innova Crysta 2.4 VX MT,Mumbai,3,25121.0,Diesel,Manual,First,13,2393,147.8,2.896464271895322,Large,1,23.06,0.06176347680735479
Toyota,Innova 2.5 G (Diesel) 7 Seater,Pune,4,100000.0,Diesel,Manual,Second,12,2494,100.6,2.4203681286504293,Large,0,0.0,0.04033680834001604
Volkswagen,Polo Diesel Trendline 1.2L,Kolkata,8,66035.0,Diesel,Manual,First,22,1199,73.9,1.2499017362143359,Standard,0,0.0,0.06163469557964971
Toyota,Etios G,Pune,4,170000.0,Petrol,Manual,Second,16,1496,88.73,1.5789787049493917,Standard,0,0.0,0.05931149732620321
Ford,Ecosport 1.5 DV5 MT Titanium,Hyderabad,5,85670.0,Diesel,Manual,First,22,1498,89.84,1.9810014688665833,Standard,0,0.0,0.05997329773030708
Hyundai,Grand i10 CRDi Magna,Hyderabad,4,35000.0,Diesel,Manual,First,24,1120,70.0,1.7715567619105355,Standard,0,0.0,0.0625
Honda,City i VTEC CVT SV,Mumbai,3,8000.0,Petrol,Automatic,First,18,1497,117.3,2.34660197841082,Standard,0,0.0,0.0783567134268537
Toyota,Innova 2.5 G3,Hyderabad,12,162000.0,Diesel,Manual,Second,12,2494,102.0,1.7578579175523736,Large,0,0.0,0.0408981555733761
Hyundai,EON Era Plus,Kolkata,7,60000.0,Petrol,Manual,First,21,814,55.2,1.095273387402595,Standard,0,0.0,0.06781326781326781
Hyundai,i10 Magna 1.2,Hyderabad,9,70600.0,Petrol,Manual,First,20,1197,78.9,1.33500106673234,Standard,0,0.0,0.06591478696741855
Mercedes-benz,E-Class 2009-2013 E 200 CGI Elegance,Bangalore,8,25000.0,Petrol,Automatic,Second,12,1796,185.0,3.1354942159291497,Standard,0,0.0,0.10300668151447662
Mahindra,Bolero SLE,Hyderabad,7,75000.0,Diesel,Manual,First,15,2523,62.1,1.667706820558076,Large,1,10.32,0.02461355529131986
Skoda,Laura Ambition 2.0 TDI CR AT,Coimbatore,5,85071.0,Diesel,Automatic,First,20,1968,138.1,2.3749057545736716,Standard,0,0.0,0.07017276422764228
Maruti,Swift ZXI,Ahmedabad,4,40000.0,Petrol,Manual,First,20,1197,81.8,1.9315214116032138,Standard,0,0.0,0.0683375104427736
Audi,A4 2.0 TDI,Delhi,6,67000.0,Diesel,Automatic,First,16,1968,147.51,2.740840023925201,Standard,0,0.0,0.07495426829268292
Ford,Fiesta 1.4 SXi TDCi ABS,Hyderabad,10,55000.0,Diesel,Manual,Second,17,1399,68.0,1.2237754316221157,Standard,0,0.0,0.04860614724803431
Maruti,SX4 Vxi BSIII,Mumbai,11,62000.0,Petrol,Manual,Second,15,1586,104.68,1.1346227261911428,Standard,0,0.0,0.06600252206809584
Hyundai,Grand i10 AT Asta,Coimbatore,2,22526.0,Petrol,Automatic,First,18,1197,82.0,2.151762203259462,Standard,0,0.0,0.06850459482038429
Maruti,Ritz AT,Hyderabad,7,57788.0,Petrol,Automatic,First,17,1197,85.8,1.5260563034950494,Standard,0,0.0,0.07167919799498747
Mahindra,Scorpio 2.6 CRDe,Jaipur,6,72000.0,Diesel,Manual,First,10,2179,120.0,1.9459101490553132,Large,0,0.0,0.05507113354749885
Mahindra,Scorpio S4 7 Seater,Mumbai,5,83128.0,Diesel,Manual,First,15,2179,120.0,2.1341664413690826,Large,0,0.0,0.05507113354749885
Maruti,Alto LXi,Chennai,8,75000.0,Petrol,Manual,First,19,796,46.3,1.1314021114911006,Standard,0,0.0,0.05816582914572864
Renault,Duster 110PS Diesel RxZ,Ahmedabad,6,58000.0,Diesel,Manual,Second,19,1461,108.45,1.824549292051046,Standard,0,0.0,0.0742299794661191
Maruti,Ignis 1.2 Alpha,Mumbai,2,1000.0,Petrol,Manual,First,20,1197,81.8,1.9960599327407849,Standard,1,7.87,0.0683375104427736
Toyota,Innova 2.5 ZX Diesel 7 Seater,Kochi,4,59751.0,Diesel,Manual,First,12,2494,100.6,2.5352828571130672,Large,0,0.0,0.04033680834001604
Bmw,7 Series 730Ld Eminence,Kochi,4,29966.0,Diesel,Automatic,Second,16,2993,261.49,3.7977338590260183,Standard,1,140.0,0.08736719011025727
Hyundai,Sonata Embera 2.0L CRDi MT,Kolkata,10,65000.0,Diesel,Manual,Second,13,1991,142.0,1.7749523509116738,Standard,0,0.0,0.07132094424912104
Renault,Duster Adventure Edition,Kochi,4,75863.0,Diesel,Manual,First,19,1461,108.45,2.0412203288596382,Standard,0,0.0,0.0742299794661191
Audi,A4 2.0 TDI 177 Bhp Technology Edition,Bangalore,5,24000.0,Diesel,Automatic,First,17,1968,174.33,3.258096538021482,Standard,0,0.0,0.08858231707317074
Other_Luxury,Compass 2.0 Longitude,Coimbatore,1,33218.0,Diesel,Manual,First,17,1956,170.0,2.998229153752578,Standard,1,22.46,0.0869120654396728
Hyundai,Verna 1.4 VTVT,Kolkata,4,33425.0,Petrol,Manual,First,17,1396,105.5,1.7047480922384253,Standard,0,0.0,0.0755730659025788
Honda,Amaze VX i-Vtech,Pune,6,47000.0,Petrol,Manual,First,18,1198,86.7,1.6389967146756448,Standard,0,0.0,0.07237061769616027
Hyundai,Creta 1.6 CRDi SX Option,Chennai,4,41000.0,Diesel,Manual,First,19,1582,126.2,2.5572273113676265,Standard,0,0.0,0.0797724399494311
Hyundai,i10 Magna 1.1,Delhi,8,62000.0,Petrol,Manual,First,19,1086,68.05,1.1314021114911006,Standard,0,0.0,0.06266114180478821
Mahindra,TUV 300 T8,Delhi,3,47035.0,Diesel,Manual,First,18,1493,100.0,2.0731719286662407,Large,0,0.0,0.06697923643670463
Maruti,Swift Dzire VXi,Pune,11,56230.0,Petrol,Manual,Second,17,1298,85.8,1.2237754316221157,Standard,0,0.0,0.06610169491525424
Hyundai,Accent GLE 1,Chennai,12,55000.0,Petrol,Manual,First,13,1495,94.0,1.2947271675944,Standard,0,0.0,0.06287625418060201
Mahindra,XUV500 W8 2WD,Jaipur,5,70669.0,Diesel,Manual,First,15,2179,140.0,2.302585092994046,Large,0,0.0,0.06424965580541533
Maruti,Alto K10 2010-2014 VXI,Pune,7,69000.0,Petrol,Manual,First,20,998,67.1,1.1314021114911006,Standard,0,0.0,0.06723446893787574
Chevrolet,Beat LT,Pune,8,65000.0,Petrol,Manual,Second,18,1199,79.4,1.252762968495368,Standard,0,0.0,0.06622185154295246
Audi,A6 2.7 TDI,Mumbai,10,30000.0,Diesel,Automatic,First,12,2698,179.5,2.2975725511705014,Standard,0,0.0,0.06653076352853966
Other,Cooper 5 DOOR D,Hyderabad,2,2000.0,Diesel,Automatic,First,20,1496,113.98,3.5553480614894135,Standard,1,42.48,0.07618983957219251
Tata,Zest Revotron 1.2T XMS,Chennai,4,40000.0,Petrol,Manual,First,17,1193,88.7,1.6094379124341003,Standard,1,7.69,0.07435037720033529
Honda,City i DTEC SV,Kolkata,5,40000.0,Diesel,Manual,First,26,1498,98.6,1.6956156086751528,Standard,0,0.0,0.06582109479305741
Chevrolet,Beat LT,Jaipur,9,26000.0,Petrol,Manual,First,18,1199,79.4,0.9162907318741551,Standard,0,0.0,0.06622185154295246
Audi,A4 2.0 TDI Multitronic,Jaipur,8,105000.0,Diesel,Automatic,Second,16,1968,140.0,2.740840023925201,Standard,0,0.0,0.07113821138211382
Ford,Aspire Titanium Plus Diesel,Kolkata,4,2800.0,Diesel,Manual,First,26,1498,99.0,2.2417729535972883,Standard,1,9.4,0.06608811748998665
Hyundai,Verna SX CRDi AT,Mumbai,5,71000.0,Diesel,Automatic,Second,19,1582,126.32,1.864080130807681,Standard,0,0.0,0.07984829329962073
Honda,City i VTEC CVT VX,Mumbai,4,32896.0,Petrol,Automatic,First,18,1497,117.3,2.2925347571405443,Standard,0,0.0,0.0783567134268537
Hyundai,i10 Sportz 1.2,Hyderabad,7,45000.0,Petrol,Manual,First,20,1197,78.9,1.536867219599265,Standard,0,0.0,0.06591478696741855
Bmw,X3 xDrive20d Expedition,Bangalore,4,65000.0,Diesel,Automatic,Second,18,1995,190.0,3.4011973816621555,Standard,0,0.0,0.09523809523809523
Audi,A4 2.0 TDI,Mumbai,6,45200.0,Diesel,Automatic,First,16,1968,147.51,2.6741486494265287,Standard,0,0.0,0.07495426829268292
Honda,CR-V 2.4 AT,Hyderabad,11,82167.0,Petrol,Automatic,First,10,2354,152.0,1.8562979903656263,Standard,0,0.0,0.06457094307561598
Hyundai,Grand i10 1.2 Kappa Asta,Coimbatore,3,37429.0,Petrol,Manual,First,18,1197,81.86,1.9300710850255671,Standard,1,8.1,0.0683876357560568
Maruti,Ciaz ZDi Plus SHVS,Hyderabad,3,46000.0,Diesel,Manual,First,28,1248,88.5,2.2460147415056513,Standard,0,0.0,0.07091346153846154
Honda,City i-VTEC V,Delhi,8,67031.0,Petrol,Manual,First,17,1497,117.3,1.6094379124341003,Standard,1,11.85,0.0783567134268537
Bmw,6 Series 640d Coupe,Mumbai,6,30000.0,Diesel,Automatic,First,9,2993,313.0,3.828641396489095,Standard,0,0.0,0.10457734714333444
Maruti,Celerio VXI AMT,Mumbai,3,47691.0,Petrol,Automatic,First,23,998,67.04,1.597365331199831,Standard,1,6.08,0.06717434869739479
Renault,Koleos 2.0 Diesel,Jaipur,8,32531.0,Diesel,Automatic,Second,13,1995,148.0,2.1972245773362196,Standard,0,0.0,0.07418546365914787
Ford,Figo Diesel ZXI,Hyderabad,6,71336.0,Diesel,Manual,First,20,1399,68.0,1.62924053973028,Standard,0,0.0,0.04860614724803431
Toyota,Innova 2.5 V Diesel 7-seater,Chennai,13,170000.0,Diesel,Manual,First,12,2494,102.0,1.9810014688665833,Large,0,0.0,0.0408981555733761
Maruti,Dzire VDI,Kolkata,4,28193.0,Diesel,Manual,First,28,1248,73.75,1.8325814637483102,Standard,1,8.36,0.05909455128205128
Mercedes-benz,SLC 43 AMG,Coimbatore,0,2526.0,Petrol,Automatic,First,19,2996,362.07,4.442180557493629,Sports,1,106.0,0.12085113484646194
Mercedes-benz,E-Class E 220 d,Hyderabad,6,85000.0,Diesel,Automatic,First,16,1950,194.0,3.091042453358316,Standard,1,71.15,0.09948717948717949
Hyundai,Grand i10 1.2 Kappa Sportz,Ahmedabad,4,20780.0,Petrol,Manual,First,18,1197,81.86,1.667706820558076,Standard,1,6.82,0.0683876357560568
Honda,Mobilio S i VTEC,Mumbai,5,43081.0,Petrol,Manual,First,17,1497,117.3,1.8325814637483102,Large,0,0.0,0.0783567134268537
Other_Luxury,Cayenne Turbo S,Mumbai,9,35000.0,Petrol,Automatic,Second,11,4806,550.0,3.4965075614664802,Standard,0,0.0,0.11444028297960883
Mahindra,Quanto C8,Kolkata,6,36000.0,Diesel,Manual,First,17,1493,100.0,1.589235205116581,Large,0,0.0,0.06697923643670463
Toyota,Corolla H5,Mumbai,12,67000.0,Petrol,Manual,Third,13,1794,125.0,1.1631508098056809,Standard,0,0.0,0.06967670011148272
Mahindra,KUV 100 mFALCON D75 K4,Mumbai,3,34079.0,Diesel,Manual,First,25,1198,77.0,1.547562508716013,Large,0,0.0,0.0642737896494157
Bmw,3 Series 2005-2011 325i Sedan,Coimbatore,9,77849.0,Petrol,Automatic,Second,10,2497,215.0,2.50715725872282,Standard,0,0.0,0.08610332398878655
Maruti,Alto 800 LXI,Jaipur,6,86000.0,Petrol,Manual,First,22,796,47.3,1.2267122912954254,Standard,0,0.0,0.059422110552763814
Audi,Q3 35 TDI Quattro Premium,Pune,4,110000.0,Diesel,Automatic,First,15,1968,174.33,2.995732273553991,Standard,0,0.0,0.08858231707317074
Toyota,Etios GD,Hyderabad,4,116000.0,Diesel,Manual,Second,23,1364,67.05,1.916922612182061,Standard,0,0.0,0.04915689149560117
Mahindra,XUV500 W8 2WD,Coimbatore,3,41840.0,Diesel,Manual,First,15,2179,140.0,2.67552700939665,Large,0,0.0,0.06424965580541533
Toyota,Fortuner 4x2 MT TRD Sportivo,Hyderabad,4,19317.0,Diesel,Manual,First,13,2982,168.7,3.2386784521643803,Large,0,0.0,0.05657276995305164
Mercedes-benz,GLE 250d,Kochi,2,25601.0,Diesel,Automatic,First,17,2143,201.15,4.055776969072842,Standard,1,78.76,0.09386374241717219
Hyundai,Creta 1.6 CRDi SX,Jaipur,4,83950.0,Diesel,Manual,First,19,1582,126.2,2.3933394562625097,Standard,0,0.0,0.0797724399494311
Honda,City 1.5 V AT,Pune,7,60000.0,Petrol,Automatic,First,16,1497,118.0,1.8718021769015913,Standard,0,0.0,0.0788243152972612
Audi,A4 35 TDI Premium,Hyderabad,4,50000.0,Diesel,Automatic,First,17,1968,174.33,3.258096538021482,Standard,0,0.0,0.08858231707317074
Maruti,Zen VXI,Kolkata,10,37000.0,Petrol,Manual,First,17,993,60.0,0.6931471805599453,Standard,0,0.0,0.06042296072507553
Maruti,Alto LXi,Hyderabad,8,76976.0,Petrol,Manual,Second,19,796,46.3,1.1474024528375417,Standard,0,0.0,0.05816582914572864
Maruti,Baleno Delta Automatic,Kochi,1,21684.0,Petrol,Automatic,First,21,1197,83.1,2.1849270495258133,Standard,0,0.0,0.06942355889724311
Mahindra,XUV500 W10 2WD,Delhi,4,62000.0,Diesel,Manual,First,16,2179,140.0,2.4203681286504293,Large,0,0.0,0.06424965580541533
Ford,Freestyle Titanium Petrol,Mumbai,12,1261.0,Petrol,Manual,First,19,1194,94.68,1.9459101490553132,Standard,1,8.12,0.0792964824120603
Hyundai,Elite i20 Asta Option,Coimbatore,2,59450.0,Petrol,Manual,First,18,1197,81.86,2.143589361503588,Standard,1,9.78,0.0683876357560568
Mercedes-benz,New C-Class C 220d Avantgarde Edition C,Coimbatore,1,24465.0,Diesel,Automatic,First,19,2143,167.62,3.700066643504501,Standard,0,0.0,0.07821745216985534
Honda,City i VTEC SV,Delhi,5,55000.0,Petrol,Manual,First,17,1497,117.3,1.922787731634459,Standard,0,0.0,0.0783567134268537
Ford,EcoSport 1.5 Ti VCT MT Titanium BE,Mumbai,2,2000.0,Petrol,Manual,First,18,1499,110.4,2.2669579153508947,Standard,0,0.0,0.07364909939959974
Maruti,Baleno Alpha 1.2,Kochi,2,25040.0,Petrol,Manual,First,21,1197,83.1,2.167910189667444,Standard,0,0.0,0.06942355889724311
Hyundai,i10 Sportz,Bangalore,11,84000.0,Petrol,Manual,First,20,1197,78.9,1.252762968495368,Standard,0,0.0,0.06591478696741855
Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,Pune,12,170000.0,Diesel,Manual,Second,12,2494,102.0,1.9021075263969205,Large,0,0.0,0.0408981555733761
Maruti,Baleno Delta,Mumbai,3,12573.0,Petrol,Manual,First,21,1197,83.1,1.916922612182061,Standard,1,7.36,0.06942355889724311
Audi,Q7 3.0 TDI Quattro Technology,Hyderabad,7,88000.0,Diesel,Automatic,First,12,2967,241.4,3.624340932976365,Large,0,0.0,0.08136164475901585
Hyundai,Santa Fe 2WD AT,Delhi,7,86000.0,Diesel,Automatic,Second,13,2199,194.3,2.3513752571634776,Large,0,0.0,0.08835834470213734
Honda,City 1.5 V MT Exclusive,Mumbai,6,45000.0,Petrol,Manual,First,17,1497,118.0,1.713797927758343,Standard,0,0.0,0.0788243152972612
Hyundai,i20 1.4 CRDi Magna,Jaipur,7,51000.0,Diesel,Manual,First,21,1396,90.0,1.589235205116581,Standard,0,0.0,0.06446991404011461
Mahindra,Bolero SLE BSIII,Pune,12,92000.0,Diesel,Manual,First,13,2523,63.0,1.308332819650179,Large,0,0.0,0.02497027348394768
Toyota,Fortuner 2.8 2WD AT,Pune,2,29000.0,Diesel,Automatic,First,12,2755,174.5,3.4657359027997265,Large,1,38.11,0.0633393829401089
Bmw,3 Series 2005-2011 325i Sedan,Bangalore,10,70521.0,Petrol,Automatic,Second,10,2497,215.0,2.424802725718295,Standard,0,0.0,0.08610332398878655
Bmw,3 Series 320d Sedan,Kolkata,9,51000.0,Diesel,Automatic,First,16,1995,181.0,2.169053700369523,Standard,0,0.0,0.09072681704260652
Maruti,Wagon R LXI,Hyderabad,7,52618.0,Petrol,Manual,First,18,998,67.1,1.4350845252893227,Standard,0,0.0,0.06723446893787574
Maruti,Ertiga ZDI,Delhi,6,68000.0,Diesel,Manual,First,25,1248,88.5,1.766441661243765,Large,1,11.75,0.07091346153846154
Other_Luxury,Rover Range Rover Evoque 2.0 TD4 Pure,Kochi,3,29022.0,Diesel,Automatic,Second,15,1999,177.0,3.5576311675039825,Standard,0,0.0,0.08854427213606804
Maruti,Ertiga SHVS VDI,Chennai,2,80000.0,Diesel,Manual,First,24,1248,88.5,2.2082744135228043,Large,0,0.0,0.07091346153846154
Tata,Indigo CS eVX,Chennai,3,78000.0,Diesel,Manual,Second,25,1396,69.01,1.208960345836975,Standard,0,0.0,0.04943409742120344
Maruti,Alto K10 LXI,Pune,7,100000.0,Petrol,Manual,First,20,998,67.1,1.0296194171811583,Standard,0,0.0,0.06723446893787574
Hyundai,EON D Lite Plus,Coimbatore,4,31412.0,Petrol,Manual,First,21,814,55.2,1.4861396960896067,Standard,0,0.0,0.06781326781326781
Ford,Endeavour 3.0L 4X4 AT,Mumbai,9,78000.0,Diesel,Automatic,Second,11,2953,153.86,1.8468787684491346,Large,0,0.0,0.05210294615645107
Ford,Endeavour 2.2 Titanium AT 4X2,Hyderabad,1,14000.0,Diesel,Automatic,First,12,2198,158.0,3.49620448524049,Large,0,0.0,0.0718835304822566
Volkswagen,Vento Diesel Highline,Bangalore,8,80000.0,Diesel,Manual,First,20,1598,103.6,1.749199854809259,Standard,0,0.0,0.06483103879849812
Maruti,Ciaz AT ZXi,Mumbai,5,46738.0,Petrol,Automatic,First,19,1373,91.1,1.9600947840472698,Standard,0,0.0,0.0663510560815732
Hyundai,EON D Lite Plus,Coimbatore,6,54884.0,Petrol,Manual,Second,21,814,55.2,1.545432582458188,Standard,0,0.0,0.06781326781326781
Audi,Q5 2.0 TDI Premium Plus,Delhi,7,74500.0,Diesel,Automatic,Second,14,1968,174.3,2.772588722239781,Standard,0,0.0,0.08856707317073172
