Brand,Model,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
Mahindra,Xylo,Hyderabad,4,169000.0,Diesel,Manual,First,14.95,2489,93.7,7,1.791759469228055
Maruti,Wagon,Hyderabad,6,67263.0,Petrol,Manual,First,18.9,998,67.1,5,1.5260563034950494
Toyota,Etios,Kochi,7,44223.0,Petrol,Manual,First,17.6,1496,88.7,5,1.6074359097634274
Hyundai,Grand,Coimbatore,4,36840.0,Petrol,Manual,First,18.9,1197,82.0,5,1.8931119634883424
Toyota,Innova,Pune,5,160000.0,Diesel,Manual,First,12.99,2494,100.0,8,2.5649493574615367
Tata,Indica,Kolkata,11,133000.0,Diesel,Manual,First,16.8,1405,62.0,5,0.5306282510621704
BMW,3,Mumbai,4,69123.0,Diesel,Automatic,First,18.88,1995,184.0,5,2.995732273553991
Ford,Endeavour,Delhi,2,38000.0,Diesel,Automatic,First,10.91,3198,197.0,7,3.4493524235492026
Maruti,Ciaz,Mumbai,2,5500.0,Petrol,Manual,First,21.56,1462,103.25,5,2.2192034840549946
Ford,Figo,Kolkata,4,1001.0,Diesel,Manual,First,25.83,1498,99.0,5,2.145931282948669
Chevrolet,Aveo,Pune,12,59000.0,Petrol,Manual,Third,15.26,1150,74.9,5,0.688134638736401
Honda,City,Delhi,8,78256.0,Petrol,Automatic,First,16.8,1497,118.0,5,1.6389967146756448
Nissan,Sunny,Chennai,3,90000.0,Petrol,Manual,First,16.95,1498,97.6,5,1.9740810260220096
Maruti,Swift,Kolkata,3,18000.0,Petrol,Manual,First,19.1,1197,85.8,5,1.6863989535702286
Ford,Figo,Kolkata,7,60000.0,Diesel,Manual,First,20.0,1399,68.0,5,1.1314021114911006
Other,Other,Jaipur,8,130000.0,Diesel,Manual,First,20.3,1248,75.0,5,1.1631508098056809
Hyundai,Elite,Coimbatore,1,32851.0,Petrol,Manual,First,18.6,1197,81.86,5,2.234306252240751
Maruti,Swift,Kolkata,5,32000.0,Diesel,Manual,First,23.4,1248,74.0,5,1.6770965609079151
Ford,Ecosport,Hyderabad,5,62700.0,Diesel,Manual,First,22.7,1498,89.84,5,2.0541237336955462
Maruti,Swift,Jaipur,9,71000.0,Diesel,Manual,First,19.3,1248,73.9,5,1.4586150226995167
Hyundai,Grand,Kochi,3,19947.0,Petrol,Manual,First,18.9,1197,82.0,5,1.7984040119467237
Ford,Endeavour,Hyderabad,7,91000.0,Diesel,Automatic,First,11.4,2953,153.86,7,2.322387720290225
Volkswagen,Polo,Hyderabad,5,74000.0,Diesel,Manual,First,22.07,1199,73.9,5,1.9021075263969205
Mahindra,Other,Kochi,1,55594.0,Diesel,Manual,First,18.49,1493,100.0,7,2.2491843162669305
BMW,Other,Hyderabad,6,58000.0,Diesel,Automatic,First,11.2,2993,306.0,4,3.8918202981106265
Renault,Duster,Hyderabad,7,110224.0,Diesel,Manual,First,19.01,1461,108.45,5,1.9600947840472698
Maruti,Wagon,Ahmedabad,9,21002.0,Petrol,Manual,First,22.5,998,67.04,5,1.3217558399823195
Maruti,Ertiga,Pune,2,121000.0,Diesel,Manual,First,24.52,1248,88.5,7,2.1972245773362196
Maruti,Alto,Jaipur,9,73513.0,Petrol,Manual,First,19.7,796,46.3,5,1.0473189942805592
Maruti,Wagon,Jaipur,4,34000.0,Petrol,Automatic,First,20.51,998,67.0,5,1.578978704949392
Maruti,Eeco,Coimbatore,2,28371.0,Petrol,Manual,First,15.1,1196,73.0,7,1.747459210331475
Renault,Duster,Kochi,6,74755.0,Diesel,Manual,First,19.6,1461,108.45,5,1.891604804197771
Maruti,Zen,Kochi,8,25805.0,Petrol,Manual,First,18.2,1061,64.0,5,1.2864740258376797
Renault,Duster,Kochi,4,82603.0,Petrol,Manual,First,13.06,1598,102.53,5,1.7749523509116738
Honda,Civic,Chennai,13,110000.0,Petrol,Manual,First,13.5,1799,130.0,5,1.2947271675944
Mahindra,XUV500,Delhi,7,88000.0,Diesel,Manual,First,16.0,2179,140.0,7,1.9444805562457188
Mahindra,Other,Chennai,8,110000.0,Diesel,Manual,Second,21.0,1461,64.1,5,1.2237754316221157
Renault,KWID,Delhi,2,15000.0,Petrol,Manual,First,21.7,999,67.0,5,1.6582280766035324
Other_Luxury,Other,Mumbai,6,70000.0,Diesel,Automatic,First,15.15,2967,240.0,5,3.713572066704308
Maruti,Swift,Pune,11,150000.0,Diesel,Manual,Second,28.4,1248,74.0,5,1.308332819650179
Other,Other,Hyderabad,3,19000.0,Petrol,Manual,First,20.63,1198,67.0,5,1.3837912309017721
Hyundai,i20,Chennai,8,37442.0,Petrol,Manual,First,18.5,1197,80.0,5,1.4816045409242156
BMW,5,Coimbatore,3,63111.0,Diesel,Automatic,Second,18.12,1995,190.0,5,3.459466289786131
Maruti,Ertiga,Mumbai,7,88000.0,Diesel,Manual,First,20.77,1248,88.8,7,1.9242486522741338
Hyundai,Grand,Jaipur,5,42355.0,Petrol,Manual,First,18.9,1197,82.0,5,1.6094379124341003
BMW,3,Coimbatore,8,75871.0,Petrol,Automatic,First,9.43,2996,254.0,5,2.716018370751387
Chevrolet,Cruze,Mumbai,8,65000.0,Diesel,Manual,First,17.9,1998,163.7,5,1.713797927758343
Mercedes-Benz,M-Class,Pune,4,69000.0,Diesel,Automatic,First,18.2,2987,165.0,5,3.6635616461296463
Maruti,Ritz,Jaipur,8,79232.0,Diesel,Manual,First,21.1,1248,73.9,5,1.3609765531356006
Mercedes-Benz,New,Pune,12,170000.0,Petrol,Automatic,Second,11.74,1796,186.0,5,1.9459101490553132
Hyundai,i20,Kochi,3,28470.0,Petrol,Manual,First,18.6,1197,81.83,5,2.0731719286662407
Hyundai,EON,Kolkata,5,9759.0,Petrol,Manual,First,20.3,998,68.05,5,1.3217558399823195
Maruti,Swift,Pune,5,75216.0,Diesel,Manual,First,22.9,1248,74.0,5,1.8082887711792655
Hyundai,i20,Chennai,2,8000.0,Petrol,Manual,First,18.6,1197,81.83,5,2.0476928433652555
Maruti,Ritz,Mumbai,5,59451.0,Petrol,Manual,First,18.5,1197,85.8,5,1.545432582458188
Maruti,Swift,Hyderabad,6,53996.0,Diesel,Manual,First,22.9,1248,74.0,5,1.864080130807681
Honda,Other,Kochi,1,15135.0,Petrol,Manual,First,17.5,1199,88.7,5,2.331172549845958
Hyundai,Xcent,Chennai,4,53000.0,Petrol,Automatic,Second,16.9,1197,81.86,5,1.6094379124341003
Honda,Amaze,Kolkata,6,40000.0,Petrol,Manual,First,18.0,1198,86.7,5,1.3609765531356006
Hyundai,Verna,Pune,6,21107.0,Petrol,Manual,First,17.1,1591,121.3,5,1.8325814637483102
Honda,City,Mumbai,5,56000.0,Petrol,Manual,First,16.8,1497,116.3,5,1.9095425048844383
Hyundai,Creta,Coimbatore,2,19623.0,Petrol,Manual,First,15.29,1591,121.3,5,2.647592232065096
Mahindra,XUV500,Kochi,5,70963.0,Diesel,Manual,First,15.1,2179,140.0,7,2.178155014615869
Toyota,Innova,Mumbai,6,51450.0,Diesel,Manual,First,12.8,2494,102.0,7,2.4336133554004498
Maruti,Swift,Pune,7,75000.0,Diesel,Manual,First,22.9,1248,74.0,5,1.6770965609079151
Maruti,Wagon,Coimbatore,2,37832.0,Petrol,Automatic,First,22.5,998,67.0,5,1.8293763327993617
Hyundai,Grand,Coimbatore,3,43041.0,Petrol,Manual,First,18.9,1197,81.86,5,1.9473377010464987
Honda,Amaze,Hyderabad,5,97236.0,Diesel,Manual,First,25.8,1498,98.6,5,1.6863989535702286
BMW,3,Chennai,9,83000.0,Diesel,Automatic,First,16.07,1995,181.0,5,2.6210388241125804
Ford,Figo,Delhi,8,65000.0,Petrol,Manual,First,15.6,1196,70.0,5,1.2237754316221157
Volkswagen,Ameo,Kochi,1,46007.0,Petrol,Manual,First,17.0,1198,73.75,5,1.9035989509835904
Ford,Ecosport,Kochi,4,65925.0,Diesel,Manual,Second,22.7,1498,89.84,5,1.8702625307159986
Mahindra,XUV500,Kolkata,5,55000.0,Diesel,Manual,First,16.0,2179,140.0,7,2.2512917986064953
Toyota,Fortuner,Delhi,7,115000.0,Diesel,Manual,First,13.0,2982,168.5,7,2.63834278867739
Hyundai,Grand,Kolkata,2,31184.0,Petrol,Manual,First,18.9,1197,81.86,5,1.791759469228055
Maruti,Dzire,Pune,2,41747.0,Diesel,Automatic,First,28.4,1248,73.75,5,2.302585092994046
Maruti,Swift,Kochi,3,38143.0,Diesel,Manual,First,22.9,1248,74.0,5,1.827769906751088
Volkswagen,Polo,Pune,7,19030.0,Petrol,Manual,First,16.47,1198,73.9,5,1.5686159179138452
Toyota,Etios,Coimbatore,0,20877.0,Petrol,Manual,First,18.16,1197,78.9,5,2.1126345090356
Maruti,Swift,Mumbai,3,23555.0,Petrol,Manual,First,22.0,1197,81.8,5,1.8082887711792655
Mercedes-Benz,E-Class,Bangalore,6,29000.0,Diesel,Automatic,First,14.21,2143,203.0,5,3.4011973816621555
Maruti,Wagon,Pune,6,61000.0,Petrol,Manual,First,18.9,998,67.1,5,1.3609765531356006
Tata,Nano,Kochi,7,4187.0,Petrol,Manual,First,26.0,624,35.0,4,0.8671004876833832
Skoda,Laura,Bangalore,8,46000.0,Petrol,Manual,First,13.4,1798,157.8,5,1.8718021769015913
Volkswagen,Polo,Mumbai,3,28000.0,Petrol,Automatic,First,17.21,1197,103.5,5,2.1102132003465894
Hyundai,Verna,Coimbatore,5,83558.0,Diesel,Manual,First,22.32,1582,126.32,5,2.0769384114617173
Tata,Other,Hyderabad,2,40000.0,Diesel,Manual,First,22.95,1248,74.0,5,1.8325814637483102
Hyundai,EON,Kolkata,6,36000.0,Petrol,Manual,First,21.1,814,55.2,5,1.0818051703517284
Audi,A4,Bangalore,5,21000.0,Diesel,Automatic,First,17.11,1968,174.33,5,3.2386784521643803
Toyota,Innova,Kochi,6,62162.0,Diesel,Manual,First,12.99,2494,100.0,7,2.231089091288976
Mercedes-Benz,M-Class,Hyderabad,7,83000.0,Diesel,Automatic,First,11.74,2987,254.8,5,3.6109179126442243
Hyundai,Xcent,Pune,4,58000.0,Diesel,Manual,First,24.4,1120,71.0,5,1.8718021769015913
Honda,Accord,Kochi,8,62332.0,Petrol,Automatic,First,11.7,2354,177.6,5,1.9300710850255671
Volkswagen,Vento,Kochi,3,50867.0,Diesel,Manual,First,20.34,1498,103.2,5,2.191653532286764
Hyundai,i20,Mumbai,9,73000.0,Petrol,Manual,First,17.0,1197,80.0,5,1.3217558399823195
Hyundai,Elantra,Jaipur,7,98008.0,Diesel,Manual,First,22.7,1582,126.24,5,1.9810014688665833
Ford,Figo,Hyderabad,4,36000.0,Diesel,Manual,First,20.0,1399,68.05,5,1.7833912195575383
Hyundai,i20,Kochi,0,27339.0,Petrol,Manual,First,18.6,1197,81.83,5,1.9837562915454279
Hyundai,Verna,Kolkata,2,25000.0,Diesel,Manual,First,23.9,1582,126.2,5,2.2669579153508947
Hyundai,Grand,Kolkata,5,37000.0,Petrol,Manual,First,18.9,1197,82.0,5,1.5040773967762742
Audi,Q5,Hyderabad,4,56000.0,Diesel,Automatic,First,14.16,1968,174.3,5,3.58351893845611
Maruti,Swift,Kolkata,4,27000.0,Petrol,Manual,First,17.5,1298,85.8,5,1.6956156086751528
Hyundai,i20,Kolkata,7,37000.0,Petrol,Manual,First,18.5,1197,80.0,5,1.2947271675944
Mahindra,KUV,Kolkata,2,10500.0,Diesel,Manual,First,25.32,1198,77.0,5,1.7404661748405044
Hyundai,Elantra,Ahmedabad,5,49000.0,Diesel,Automatic,First,18.23,1582,126.2,5,2.2925347571405443
Other,Compass,Mumbai,2,7000.0,Diesel,Manual,First,17.1,1956,170.0,5,2.915064370486536
Maruti,Vitara,Coimbatore,2,71256.0,Diesel,Manual,First,24.3,1248,88.5,5,2.3589654264301534
Toyota,Corolla,Kochi,7,83184.0,Petrol,Manual,First,14.28,1798,138.03,5,1.9768549529047348
Mahindra,XUV500,Kolkata,6,87284.0,Diesel,Manual,First,15.1,2179,140.0,7,2.174751721484161
BMW,X1,Mumbai,3,7000.0,Diesel,Automatic,First,20.68,1995,190.0,5,3.3586377672433594
Hyundai,i20,Pune,4,29000.0,Diesel,Manual,Second,22.54,1396,88.73,5,2.0794415416798357
Mercedes-Benz,GLE,Coimbatore,2,33552.0,Diesel,Automatic,First,11.57,2987,254.79,5,4.187683102652602
Chevrolet,Cruze,Bangalore,6,64000.0,Diesel,Manual,Second,17.3,1998,163.7,5,2.0149030205422647
Hyundai,i20,Jaipur,8,82000.0,Petrol,Manual,Second,18.5,1197,80.0,5,1.308332819650179
Honda,Brio,Mumbai,7,70000.0,Petrol,Manual,Second,19.4,1198,86.8,5,1.252762968495368
Nissan,Other,Hyderabad,6,166194.0,Diesel,Manual,First,19.3,1461,84.8,7,1.589235205116581
Volkswagen,Polo,Delhi,4,58000.0,Petrol,Manual,First,16.47,1198,73.9,5,1.599387576580599
Hyundai,i10,Chennai,9,77000.0,Petrol,Manual,Second,20.36,1197,78.9,5,1.1314021114911006
Chevrolet,Cruze,Pune,10,73204.0,Diesel,Automatic,Third,18.1,1991,147.9,4,1.5040773967762742
Hyundai,i10,Hyderabad,12,70000.0,Petrol,Manual,Second,19.81,1086,68.05,5,1.0986122886681096
Maruti,Ertiga,Delhi,5,79870.0,Diesel,Manual,First,20.77,1248,88.76,7,1.8484548129046003
Honda,Amaze,Delhi,6,90000.0,Diesel,Manual,First,25.8,1498,98.6,5,1.5686159179138452
Mercedes-Benz,Other,Mumbai,3,17000.0,Petrol,Automatic,First,15.5,1595,122.0,5,2.9041650800285006
Hyundai,Grand,Kochi,1,46493.0,Petrol,Manual,First,18.9,1197,81.86,5,1.8764069432883397
Hyundai,i10,Pune,10,68000.0,Petrol,Manual,Third,20.36,1197,78.9,5,1.0818051703517284
Maruti,Swift,Hyderabad,2,2000.0,Diesel,Manual,First,28.4,1248,74.0,5,2.2192034840549946
Toyota,Innova,Pune,6,170000.0,Diesel,Manual,Third,12.99,2494,100.6,7,2.0149030205422647
Other_Luxury,Cooper,Coimbatore,5,45535.0,Diesel,Automatic,First,23.8,1998,112.0,5,3.0160249768217535
Other,Linea,Coimbatore,3,39228.0,Petrol,Manual,First,15.7,1368,112.4,5,2.0255131996542803
Chevrolet,Aveo,Mumbai,8,57000.0,Petrol,Manual,Second,14.49,1399,92.7,5,1.1314021114911006
Hyundai,i10,Chennai,11,85445.0,Petrol,Manual,Second,19.81,1086,68.05,5,1.0986122886681096
Hyundai,Xcent,Delhi,4,54000.0,Diesel,Manual,First,24.4,1120,71.0,5,1.547562508716013
Maruti,Celerio,Mumbai,5,53000.0,Petrol,Automatic,First,23.1,998,67.04,5,1.5686159179138452
Hyundai,i10,Jaipur,5,60000.0,Petrol,Manual,First,20.36,1197,78.9,5,1.4469189829363254
Renault,Duster,Coimbatore,4,65668.0,Diesel,Manual,First,19.87,1461,83.8,5,1.8764069432883397
BMW,3,Ahmedabad,8,100000.0,Diesel,Automatic,Second,22.69,1995,190.0,5,2.4765384001174837
Hyundai,Grand,Kolkata,1,1800.0,Petrol,Manual,First,18.9,1197,82.0,5,1.8082887711792655
Hyundai,Santro,Hyderabad,12,96000.0,Petrol,Manual,Second,18.2,999,97.7,5,1.1631508098056809
Chevrolet,Spark,Pune,10,44200.0,Petrol,Manual,Second,18.0,995,62.0,5,0.9555114450274365
Honda,City,Ahmedabad,1,14000.0,Petrol,Manual,First,17.4,1497,117.3,5,2.505525936990736
Volkswagen,Vento,Chennai,6,170000.0,Diesel,Manual,First,20.54,1598,103.6,5,1.9315214116032138
Toyota,Fortuner,Delhi,7,73000.0,Diesel,Automatic,First,11.5,2982,169.0,7,2.7343675094195836
Honda,City,Delhi,8,68000.0,Petrol,Manual,First,17.0,1497,118.0,5,1.5260563034950494
BMW,5,Jaipur,2,19543.0,Diesel,Automatic,First,18.12,1995,190.0,5,3.725693427236653
Audi,Q5,Bangalore,5,38000.0,Diesel,Automatic,Second,14.16,1968,174.3,5,3.6876286722122837
Maruti,Ritz,Delhi,5,32805.0,Diesel,Manual,First,23.2,1248,73.94,5,1.5260563034950494
Volkswagen,Vento,Kochi,3,44782.0,Diesel,Automatic,First,21.21,1498,103.2,5,2.0943301541735866
Honda,City,Kochi,3,55700.0,Diesel,Manual,First,26.0,1498,98.6,5,2.1424163408412245
Audi,A4,Delhi,7,60000.0,Diesel,Automatic,Second,15.2,1968,140.8,5,2.4292177439274116
Skoda,Rapid,Hyderabad,5,56000.0,Petrol,Manual,First,15.0,1598,103.52,5,2.0794415416798357
Toyota,Fortuner,Delhi,8,60000.0,Diesel,Manual,First,11.5,2982,171.0,7,2.47232786758114
Chevrolet,Optra,Mumbai,9,78563.0,Diesel,Manual,First,16.52,1991,123.7,5,1.208960345836975
Maruti,Eeco,Mumbai,5,34669.0,Petrol,Manual,First,15.1,1196,73.0,7,1.3609765531356006
Maruti,Ciaz,Delhi,2,17000.0,Petrol,Manual,First,20.73,1373,91.1,5,2.157559320943788
Maruti,Ciaz,Delhi,3,66000.0,Diesel,Manual,First,28.09,1248,88.5,5,2.0014800002101243
Toyota,Innova,Pune,5,102418.0,Diesel,Manual,First,12.99,2494,100.6,7,2.4069451083182885
Maruti,Swift,Kolkata,5,48800.0,Petrol,Manual,First,19.1,1197,85.8,5,1.6582280766035324
Toyota,Innova,Kochi,0,10601.0,Diesel,Automatic,First,11.36,2755,171.5,7,3.027715319407042
Tata,Indica,Pune,2,8200.0,Diesel,Manual,First,25.0,1396,69.0,5,1.6863989535702286
Hyundai,i20,Jaipur,7,100000.0,Petrol,Manual,First,18.5,1197,82.85,5,1.4469189829363254
Ford,Fiesta,Pune,7,78000.0,Diesel,Manual,First,17.8,1399,68.0,5,1.33500106673234
Chevrolet,Other,Kolkata,4,50000.0,Diesel,Manual,First,18.2,1248,73.74,8,1.667706820558076
Ford,Fiesta,Chennai,13,89327.0,Diesel,Manual,Third,17.8,1399,68.0,5,0.9360933591703348
Honda,CR-V,Chennai,12,98000.0,Petrol,Manual,Second,10.8,2354,152.0,5,1.7404661748405044
Honda,Jazz,Kochi,2,24700.0,Petrol,Manual,First,18.7,1199,88.7,5,2.0881534822818573
Mercedes-Benz,Other,Delhi,1,6000.0,Diesel,Automatic,First,11.0,2987,258.0,7,4.382026634673881
Hyundai,Grand,Delhi,1,9434.0,Petrol,Manual,First,18.9,1197,81.86,5,1.9095425048844383
Maruti,Ritz,Mumbai,7,29000.0,Petrol,Manual,First,18.5,1197,85.8,5,1.4469189829363254
Volkswagen,Ameo,Coimbatore,2,22440.0,Diesel,Automatic,First,22.0,1498,108.495,5,2.2915241456346207
Honda,City,Mumbai,4,73070.0,Petrol,Manual,First,17.4,1497,117.3,5,1.9315214116032138
Honda,Jazz,Kolkata,3,21771.0,Petrol,Manual,First,18.7,1199,88.7,5,1.7833912195575383
Maruti,Swift,Delhi,5,62000.0,Diesel,Manual,First,17.8,1248,75.0,5,1.55814461804655
Hyundai,Creta,Kochi,2,37024.0,Diesel,Automatic,First,17.01,1582,126.2,5,2.482403519569882
Audi,Other,Kochi,5,60336.0,Diesel,Automatic,Second,14.4,2967,241.4,5,3.255786178888298
Hyundai,EON,Kolkata,5,26008.0,Petrol,Manual,First,21.1,814,55.2,5,1.0885619528146082
Ford,Figo,Jaipur,9,90000.0,Diesel,Manual,Second,20.0,1399,68.0,5,0.8754687373538999
Volkswagen,Ameo,Coimbatore,1,35569.0,Petrol,Manual,First,17.0,1198,73.75,5,2.1126345090356
Renault,Other,Kolkata,6,40000.0,Diesel,Manual,First,21.64,1461,84.8,5,1.6094379124341003
Honda,Jazz,Kolkata,4,45000.0,Petrol,Manual,First,18.7,1199,88.7,5,1.749199854809259
Hyundai,i20,Delhi,4,42000.0,Petrol,Manual,First,17.0,1197,80.0,5,1.8082887711792655
Audi,A4,Coimbatore,7,46913.0,Diesel,Automatic,First,14.94,2967,241.4,5,2.839663087904102
Mahindra,Ssangyong,Delhi,5,62000.0,Diesel,Automatic,First,11.18,2696,184.0,7,2.446685436967803
Toyota,Fortuner,Ahmedabad,2,15000.0,Diesel,Automatic,First,12.9,2755,174.5,7,3.4339872044851463
Mercedes-Benz,New,Hyderabad,7,41367.0,Diesel,Automatic,First,15.8,2148,170.0,5,2.9699015135194693
Maruti,Ciaz,Kochi,1,15982.0,Petrol,Manual,First,20.73,1373,91.1,5,2.3942522815198695
Maruti,Swift,Hyderabad,6,99595.0,Diesel,Manual,Second,22.9,1248,74.0,5,1.749199854809259
BMW,5,Delhi,7,49000.0,Diesel,Automatic,Second,16.73,2495,218.0,5,2.803360380906535
Other,Pajero,Kochi,6,48272.0,Diesel,Manual,First,10.5,2835,116.9,6,2.551006451492524
Toyota,Corolla,Delhi,11,63000.0,Petrol,Manual,First,13.4,1794,125.0,5,1.11514159061932
Maruti,Omni,Mumbai,6,11734.0,Petrol,Manual,First,16.8,796,34.2,8,1.1786549963416462
Audi,A6,Kochi,5,62012.0,Diesel,Automatic,First,17.68,1968,174.33,5,3.050220458838061
Honda,Jazz,Coimbatore,3,45449.0,Diesel,Manual,First,27.3,1498,98.6,5,2.1377104498038118
Honda,City,Jaipur,14,88000.0,Petrol,Manual,Second,13.0,1493,100.0,5,0.9932517730102834
Audi,A4,Kochi,6,45330.0,Diesel,Automatic,First,16.55,1968,147.51,5,2.6525374911719513
Maruti,Swift,Mumbai,7,88000.0,Petrol,Manual,First,19.1,1197,85.8,5,1.578978704949392
Maruti,Dzire,Delhi,3,45376.0,Diesel,Manual,First,28.4,1248,73.75,5,1.9095425048844383
Mahindra,XUV500,Pune,5,81000.0,Diesel,Manual,First,15.1,2179,140.0,7,2.302585092994046
Chevrolet,Beat,Kochi,7,83381.0,Petrol,Manual,First,18.6,1199,79.4,5,1.1662709371419244
Ford,EcoSport,Kochi,2,78526.0,Diesel,Manual,First,23.0,1498,98.96,5,2.2071749081893874
BMW,5,Coimbatore,2,27313.0,Diesel,Automatic,First,14.69,2993,258.0,5,3.9045954895993495
Audi,Q5,Coimbatore,4,42747.0,Diesel,Automatic,Second,14.16,1968,174.3,5,3.7005609588877744
BMW,X1,Coimbatore,4,42265.0,Diesel,Automatic,Second,20.68,1995,190.0,5,3.1458749319837103
Hyundai,i10,Mumbai,10,21000.0,Petrol,Automatic,First,19.2,1197,80.0,5,1.2809338454620645
Hyundai,Creta,Ahmedabad,3,55100.0,Diesel,Automatic,First,17.01,1582,126.2,5,2.5649493574615367
Audi,A4,Chennai,5,70000.0,Diesel,Automatic,First,17.11,1968,174.33,5,2.9444389791664403
Mercedes-Benz,S,Mumbai,12,55000.0,Petrol,Automatic,Third,10.13,3498,364.9,5,2.3969857684155302
Hyundai,i10,Kolkata,7,58235.0,Petrol,Manual,First,20.36,1197,78.9,5,1.2383742310432684
Ford,EcoSport,Mumbai,2,26000.0,Diesel,Manual,First,23.0,1498,98.96,5,2.301584592660462
Volkswagen,Vento,Kolkata,8,35000.0,Diesel,Manual,First,20.54,1598,103.6,5,1.423108334242607
Maruti,Dzire,Jaipur,2,24000.0,Diesel,Manual,First,28.4,1248,73.75,5,2.2192034840549946
Mahindra,Scorpio,Ahmedabad,3,98000.0,Diesel,Manual,First,15.4,1997,120.0,7,2.5257286443082556
Hyundai,i20,Coimbatore,3,44487.0,Diesel,Manual,First,22.54,1396,88.73,5,2.1162555148025524
Maruti,Alto,Chennai,11,65000.0,Petrol,Manual,First,19.7,796,46.3,5,0.9516578757114464
Hyundai,i10,Delhi,4,34951.0,Petrol,Manual,Second,20.36,1197,78.9,5,1.423108334242607
Mahindra,Scorpio,Kolkata,4,52373.0,Diesel,Manual,Second,15.4,2179,120.0,7,2.2512917986064953
Skoda,Fabia,Hyderabad,9,66285.0,Diesel,Manual,First,19.5,1199,75.0,5,1.3862943611198906
BMW,X5,Mumbai,7,66000.0,Diesel,Automatic,First,15.3,2993,258.0,5,3.091042453358316
Honda,Jazz,Hyderabad,3,43000.0,Diesel,Manual,First,27.3,1498,98.6,5,2.169053700369523
Mercedes-Benz,E-Class,Mumbai,6,45200.0,Diesel,Automatic,First,10.0,2148,170.0,5,3.1780538303479458
Mahindra,XUV500,Mumbai,3,41000.0,Diesel,Automatic,First,16.0,2179,140.0,7,2.691243082785829
Honda,City,Kochi,2,39430.0,Petrol,Automatic,First,18.0,1497,117.3,5,2.2289385528257473
Maruti,Swift,Coimbatore,5,83274.0,Diesel,Manual,First,22.9,1248,74.0,5,1.9154509415706047
Mercedes-Benz,New,Coimbatore,2,32324.0,Diesel,Automatic,First,14.84,2143,170.0,5,3.449987545831587
Honda,City,Mumbai,8,49999.0,Petrol,Manual,First,17.0,1497,118.0,5,1.5686159179138452
Tata,Other,Bangalore,5,66000.0,Diesel,Manual,First,15.3,2956,83.8,7,1.6956156086751528
Hyundai,i20,Delhi,7,54000.0,Petrol,Manual,First,18.5,1197,82.85,5,1.4586150226995167
Other,Linea,Jaipur,10,80000.0,Diesel,Manual,Second,20.4,1248,91.2,5,1.0116009116784799
Honda,Civic,Bangalore,8,72000.0,Petrol,Automatic,Second,12.9,1799,130.0,5,1.8718021769015913
Hyundai,Creta,Pune,2,44865.0,Diesel,Manual,First,19.67,1582,126.2,5,2.66374994220563
Audi,Other,Delhi,2,22000.0,Diesel,Automatic,Second,20.38,1968,143.0,5,3.157000421150113
Hyundai,Verna,Delhi,6,57478.0,Petrol,Manual,Second,17.0,1591,121.3,5,1.8325814637483102
Hyundai,i20,Hyderabad,8,75000.0,Diesel,Manual,First,21.9,1396,90.0,5,1.55814461804655
Honda,Mobilio,Kochi,4,50624.0,Diesel,Manual,First,24.2,1498,98.6,7,1.9906103279732201
Hyundai,Verna,Bangalore,1,75000.0,Diesel,Automatic,First,22.32,1582,126.32,5,2.169053700369523
Ford,Fiesta,Chennai,13,87000.0,Petrol,Manual,Second,15.3,1596,101.0,5,0.8628899551470399
Hyundai,i10,Mumbai,9,62000.0,Petrol,Manual,First,20.36,1197,78.9,5,1.1314021114911006
Maruti,Vitara,Hyderabad,3,41372.0,Diesel,Manual,First,24.3,1248,88.5,5,2.33214389523559
Toyota,Innova,Ahmedabad,4,70000.0,Diesel,Manual,First,12.99,2494,100.6,7,2.5649493574615367
Mercedes-Benz,GLA,Pune,2,35000.0,Diesel,Automatic,First,17.9,2143,136.0,5,3.1986731175506815
Maruti,Alto,Hyderabad,13,71993.0,Petrol,Manual,First,19.7,796,46.3,5,1.0296194171811583
Mercedes-Benz,New,Chennai,6,62000.0,Diesel,Automatic,Second,14.84,2143,170.0,5,2.6026896854443837
Maruti,Swift,Delhi,4,51000.0,Diesel,Manual,First,22.9,1248,74.0,5,1.747459210331475
Hyundai,Grand,Kochi,3,26038.0,Petrol,Manual,First,18.9,1197,82.0,5,1.860974538249528
Toyota,Fortuner,Kochi,1,37713.0,Diesel,Automatic,Second,12.55,2982,168.5,7,3.4849255971928677
Toyota,Innova,Kolkata,8,78088.0,Petrol,Manual,First,12.4,1998,132.0,8,1.9878743481543455
Ford,EcoSport,Kochi,2,30453.0,Diesel,Manual,First,22.77,1498,98.59,5,2.2460147415056513
Ford,Figo,Pune,3,54000.0,Petrol,Manual,First,18.16,1196,86.8,5,1.791759469228055
Toyota,Fortuner,Chennai,8,170000.0,Diesel,Manual,First,11.5,2982,171.0,7,2.639057329615259
Maruti,Swift,Hyderabad,7,65097.0,Petrol,Manual,First,19.1,1197,85.8,5,1.7404661748405044
BMW,7,Coimbatore,1,28060.0,Petrol,Automatic,First,12.05,2979,320.0,5,4.5503971601407995
Skoda,Superb,Pune,7,170000.0,Petrol,Manual,First,13.14,1798,160.0,5,1.4586150226995167
Maruti,Wagon,Jaipur,10,111000.0,Petrol,Manual,Second,18.9,1061,67.0,5,0.9202827531436926
