,Brand,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price
1898,Skoda,Pune,11,88123.0,Diesel,Manual,First,18,1896,66.0,5,,2.2
1899,Mercedes-Benz,Pune,5,79000.0,Diesel,Automatic,First,12,2987,224.0,7,,41.0
1900,BMW,Bangalore,3,28143.0,Diesel,Automatic,First,20,1995,190.0,5,48.18 Lakh,28.5
1901,Volkswagen,Mumbai,4,23001.0,Petrol,Manual,First,15,1598,103.2,5,,5.49
1902,Audi,Ahmedabad,6,82002.0,Diesel,Automatic,Second,16,1968,147.51,5,,17.5
1903,Ford,Bangalore,10,75000.0,Diesel,Manual,First,13,1399,68.0,5,,1.99
1904,Hyundai,Kochi,3,37451.0,Diesel,Manual,First,22,1582,126.3,5,,6.64
1905,Toyota,Hyderabad,2,67000.0,Diesel,Manual,First,13,2393,147.8,7,22.87 Lakh,16.5
1906,Hyundai,Pune,3,25000.0,Petrol,Manual,First,18,1197,82.0,5,,5.0
1907,Volkswagen,Mumbai,2,12000.0,Petrol,Manual,First,17,1198,73.75,5,,5.4
1908,Renault,Kolkata,2,25000.0,Petrol,Manual,First,25,799,53.3,5,,2.99
1909,Honda,Jaipur,8,95936.0,Petrol,Manual,First,17,1497,118.0,5,,4.1
1910,Hyundai,Kochi,1,5354.0,Petrol,Automatic,First,18,1197,81.86,5,7.37 Lakh,6.76
1911,Volkswagen,Chennai,3,42000.0,Petrol,Manual,Second,18,999,75.0,5,7.33 Lakh,5.5
1912,Maruti,Coimbatore,5,44282.0,Diesel,Manual,First,25,1248,74.0,5,,5.99
1913,Nissan,Delhi,7,70000.0,Diesel,Manual,First,21,1461,84.8,5,,2.59
1914,Other_Luxury,Mumbai,6,31400.0,Diesel,Automatic,First,16,2179,187.7,5,,26.75
1915,Maruti,Pune,3,50000.0,Diesel,Manual,First,28,1248,88.5,5,,8.5
1916,Audi,Bangalore,8,53000.0,Diesel,Automatic,First,12,1968,167.6,5,,23.0
1917,Ford,Pune,5,21727.0,Petrol,Manual,First,15,1196,70.02,5,,3.35
1918,Hyundai,Bangalore,7,43000.0,Diesel,Automatic,Second,11,2199,194.3,7,,10.75
1919,Mahindra,Kolkata,6,75000.0,Diesel,Manual,First,12,2179,120.0,8,,6.29
1920,Renault,Bangalore,5,73557.0,Diesel,Manual,First,19,1461,108.45,5,,7.75
1921,Audi,Delhi,7,44555.0,Diesel,Automatic,First,15,1968,140.8,5,,13.5
1922,Maruti,Coimbatore,6,54885.0,Petrol,Manual,First,15,1196,73.0,7,4.98 Lakh,3.75
1923,Mahindra,Mumbai,8,76000.0,Diesel,Manual,Second,14,2498,112.0,7,,3.75
1924,Maruti,Jaipur,13,101000.0,Petrol,Manual,Second,18,998,67.1,5,,1.5
1925,Maruti,Chennai,14,66000.0,Petrol,Manual,First,14,1061,64.0,5,,1.45
1926,Maruti,Coimbatore,6,84360.0,Petrol,Manual,First,15,1586,103.3,5,,4.12
1927,Toyota,Mumbai,3,25121.0,Diesel,Manual,First,13,2393,147.8,7,23.06 Lakh,17.11
1928,Toyota,Pune,4,100000.0,Diesel,Manual,Second,12,2494,100.6,7,,10.25
1929,Volkswagen,Kolkata,8,66035.0,Diesel,Manual,First,22,1199,73.9,5,,2.49
1930,Toyota,Pune,4,170000.0,Petrol,Manual,Second,16,1496,88.73,5,,3.85
1931,Ford,Hyderabad,5,85670.0,Diesel,Manual,First,22,1498,89.84,5,,6.25
1932,Hyundai,Hyderabad,4,35000.0,Diesel,Manual,First,24,1120,70.0,5,,4.88
1933,Honda,Mumbai,3,8000.0,Petrol,Automatic,First,18,1497,117.3,5,,9.45
1934,Toyota,Hyderabad,12,162000.0,Diesel,Manual,Second,12,2494,102.0,8,,4.8
1935,Hyundai,Kolkata,7,60000.0,Petrol,Manual,First,21,814,55.2,5,,1.99
1936,Hyundai,Hyderabad,9,70600.0,Petrol,Manual,First,20,1197,78.9,5,,2.8
1937,Mercedes-Benz,Bangalore,8,25000.0,Petrol,Automatic,Second,12,1796,185.0,5,,22.0
1938,Mahindra,Hyderabad,7,75000.0,Diesel,Manual,First,15,2523,62.1,7,10.32 Lakh,4.3
1939,Skoda,Coimbatore,5,85071.0,Diesel,Automatic,First,20,1968,138.1,5,,9.75
1940,Maruti,Ahmedabad,4,40000.0,Petrol,Manual,First,20,1197,81.8,5,,5.9
1941,Audi,Delhi,6,67000.0,Diesel,Automatic,First,16,1968,147.51,5,,14.5
1942,Ford,Hyderabad,10,55000.0,Diesel,Manual,Second,17,1399,68.0,5,,2.4
1943,Maruti,Mumbai,11,62000.0,Petrol,Manual,Second,15,1586,104.68,5,,2.11
1944,Hyundai,Coimbatore,2,22526.0,Petrol,Automatic,First,18,1197,82.0,5,,7.6
1945,Maruti,Hyderabad,7,57788.0,Petrol,Automatic,First,17,1197,85.8,5,,3.6
1946,Mahindra,Jaipur,6,72000.0,Diesel,Manual,First,10,2179,120.0,8,,6.0
1947,Mahindra,Mumbai,5,83128.0,Diesel,Manual,First,15,2179,120.0,7,,7.45
1948,Maruti,Chennai,8,75000.0,Petrol,Manual,First,19,796,46.3,5,,2.1
1949,Renault,Ahmedabad,6,58000.0,Diesel,Manual,Second,19,1461,108.45,5,,5.2
1950,Maruti,Mumbai,2,1000.0,Petrol,Manual,First,20,1197,81.8,5,7.87 Lakh,6.36
1951,Toyota,Kochi,4,59751.0,Diesel,Manual,First,12,2494,100.6,7,,11.62
1952,BMW,Kochi,4,29966.0,Diesel,Automatic,Second,16,2993,261.49,5,1.4 Cr,43.6
1953,Hyundai,Kolkata,10,65000.0,Diesel,Manual,Second,13,1991,142.0,5,,4.9
1954,Renault,Kochi,4,75863.0,Diesel,Manual,First,19,1461,108.45,5,,6.7
1955,Audi,Bangalore,5,24000.0,Diesel,Automatic,First,17,1968,174.33,5,,25.0
1956,Other_Luxury,Coimbatore,1,33218.0,Diesel,Manual,First,17,1956,170.0,5,22.46 Lakh,19.05
1957,Hyundai,Kolkata,4,33425.0,Petrol,Manual,First,17,1396,105.5,5,,4.5
1958,Honda,Pune,6,47000.0,Petrol,Manual,First,18,1198,86.7,5,,4.15
1959,Hyundai,Chennai,4,41000.0,Diesel,Manual,First,19,1582,126.2,5,,11.9
1960,Hyundai,Delhi,8,62000.0,Petrol,Manual,First,19,1086,68.05,5,,2.1
1961,Mahindra,Delhi,3,47035.0,Diesel,Manual,First,18,1493,100.0,7,,6.95
1962,Maruti,Pune,11,56230.0,Petrol,Manual,Second,17,1298,85.8,5,,2.4
1963,Hyundai,Chennai,12,55000.0,Petrol,Manual,First,13,1495,94.0,5,,2.65
1964,Mahindra,Jaipur,5,70669.0,Diesel,Manual,First,15,2179,140.0,7,,9.0
1965,Maruti,Pune,7,69000.0,Petrol,Manual,First,20,998,67.1,5,,2.1
1966,Chevrolet,Pune,8,65000.0,Petrol,Manual,Second,18,1199,79.4,5,,2.5
1967,Audi,Mumbai,10,30000.0,Diesel,Automatic,First,12,2698,179.5,5,,8.95
1968,Other,Hyderabad,2,2000.0,Diesel,Automatic,First,20,1496,113.98,5,42.48 Lakh,34.0
1969,Tata,Chennai,4,40000.0,Petrol,Manual,First,17,1193,88.7,5,7.69 Lakh,4.0
1970,Honda,Kolkata,5,40000.0,Diesel,Manual,First,26,1498,98.6,5,,4.45
1971,Chevrolet,Jaipur,9,26000.0,Petrol,Manual,First,18,1199,79.4,5,,1.5
1972,Audi,Jaipur,8,105000.0,Diesel,Automatic,Second,16,1968,140.0,5,,14.5
1973,Ford,Kolkata,4,2800.0,Diesel,Manual,First,26,1498,99.0,5,9.4 Lakh,8.41
1974,Hyundai,Mumbai,5,71000.0,Diesel,Automatic,Second,19,1582,126.32,5,,5.45
1975,Honda,Mumbai,4,32896.0,Petrol,Automatic,First,18,1497,117.3,5,,8.9
1976,Hyundai,Hyderabad,7,45000.0,Petrol,Manual,First,20,1197,78.9,5,,3.65
1977,BMW,Bangalore,4,65000.0,Diesel,Automatic,Second,18,1995,190.0,5,,29.0
1978,Audi,Mumbai,6,45200.0,Diesel,Automatic,First,16,1968,147.51,5,,13.5
1979,Honda,Hyderabad,11,82167.0,Petrol,Automatic,First,10,2354,152.0,5,,5.4
1980,Hyundai,Coimbatore,3,37429.0,Petrol,Manual,First,18,1197,81.86,5,8.1 Lakh,5.89
1981,Maruti,Hyderabad,3,46000.0,Diesel,Manual,First,28,1248,88.5,5,,8.45
1982,Honda,Delhi,8,67031.0,Petrol,Manual,First,17,1497,117.3,5,11.85 Lakh,4.0
1983,BMW,Mumbai,6,30000.0,Diesel,Automatic,First,9,2993,313.0,4,,45.0
1984,Maruti,Mumbai,3,47691.0,Petrol,Automatic,First,23,998,67.04,5,6.08 Lakh,3.94
1985,Renault,Jaipur,8,32531.0,Diesel,Automatic,Second,13,1995,148.0,5,,8.0
1986,Ford,Hyderabad,6,71336.0,Diesel,Manual,First,20,1399,68.0,5,,4.1
1987,Toyota,Chennai,13,170000.0,Diesel,Manual,First,12,2494,102.0,7,,6.25
1988,Maruti,Kolkata,4,28193.0,Diesel,Manual,First,28,1248,73.75,5,8.36 Lakh,5.25
1989,Mercedes-Benz,Coimbatore,0,2526.0,Petrol,Automatic,First,19,2996,362.07,2,1.06 Cr,83.96
1990,Mercedes-Benz,Hyderabad,6,85000.0,Diesel,Automatic,First,16,1950,194.0,5,71.15 Lakh,21.0
1991,Hyundai,Ahmedabad,4,20780.0,Petrol,Manual,First,18,1197,81.86,5,6.82 Lakh,4.3
1992,Honda,Mumbai,5,43081.0,Petrol,Manual,First,17,1497,117.3,7,,5.25
1993,Other_Luxury,Mumbai,9,35000.0,Petrol,Automatic,Second,11,4806,550.0,5,,32.0
1994,Mahindra,Kolkata,6,36000.0,Diesel,Manual,First,17,1493,100.0,7,,3.9
1995,Toyota,Mumbai,12,67000.0,Petrol,Manual,Third,13,1794,125.0,5,,2.2
1996,Mahindra,Mumbai,3,34079.0,Diesel,Manual,First,25,1198,77.0,6,,3.7
1997,BMW,Coimbatore,9,77849.0,Petrol,Automatic,Second,10,2497,215.0,5,,11.27
1998,Maruti,Jaipur,6,86000.0,Petrol,Manual,First,22,796,47.3,5,,2.41
1999,Audi,Pune,4,110000.0,Diesel,Automatic,First,15,1968,174.33,5,,19.0
2000,Toyota,Hyderabad,4,116000.0,Diesel,Manual,Second,23,1364,67.05,5,,5.8
2001,Mahindra,Coimbatore,3,41840.0,Diesel,Manual,First,15,2179,140.0,7,,13.52
2002,Toyota,Hyderabad,4,19317.0,Diesel,Manual,First,13,2982,168.7,7,,24.5
2003,Mercedes-Benz,Kochi,2,25601.0,Diesel,Automatic,First,17,2143,201.15,5,78.76 Lakh,56.73
2004,Hyundai,Jaipur,4,83950.0,Diesel,Manual,First,19,1582,126.2,5,,9.95
2005,Honda,Pune,7,60000.0,Petrol,Automatic,First,16,1497,118.0,5,,5.5
2006,Audi,Hyderabad,4,50000.0,Diesel,Automatic,First,17,1968,174.33,5,,25.0
2007,Maruti,Kolkata,10,37000.0,Petrol,Manual,First,17,993,60.0,5,,1.0
2008,Maruti,Hyderabad,8,76976.0,Petrol,Manual,Second,19,796,46.3,5,,2.15
2009,Maruti,Kochi,1,21684.0,Petrol,Automatic,First,21,1197,83.1,5,,7.89
2010,Mahindra,Delhi,4,62000.0,Diesel,Manual,First,16,2179,140.0,7,,10.25
2011,Ford,Mumbai,12,1261.0,Petrol,Manual,First,19,1194,94.68,5,8.12 Lakh,6.0
2012,Hyundai,Coimbatore,2,59450.0,Petrol,Manual,First,18,1197,81.86,5,9.78 Lakh,7.53
2013,Mercedes-Benz,Coimbatore,1,24465.0,Diesel,Automatic,First,19,2143,167.62,5,,39.45
2014,Honda,Delhi,5,55000.0,Petrol,Manual,First,17,1497,117.3,5,,5.84
2015,Ford,Mumbai,2,2000.0,Petrol,Manual,First,18,1499,110.4,5,,8.65
2016,Maruti,Kochi,2,25040.0,Petrol,Manual,First,21,1197,83.1,5,,7.74
2017,Hyundai,Bangalore,11,84000.0,Petrol,Manual,First,20,1197,78.9,5,,2.5
2018,Toyota,Pune,12,170000.0,Diesel,Manual,Second,12,2494,102.0,8,,5.7
2019,Maruti,Mumbai,3,12573.0,Petrol,Manual,First,21,1197,83.1,5,7.36 Lakh,5.8
2020,Audi,Hyderabad,7,88000.0,Diesel,Automatic,First,12,2967,241.4,7,,36.5
2021,Hyundai,Delhi,7,86000.0,Diesel,Automatic,Second,13,2199,194.3,7,,9.5
2022,Honda,Mumbai,6,45000.0,Petrol,Manual,First,17,1497,118.0,5,,4.55
2023,Hyundai,Jaipur,7,51000.0,Diesel,Manual,First,21,1396,90.0,5,,3.9
2024,Mahindra,Pune,12,92000.0,Diesel,Manual,First,13,2523,63.0,7,,2.7
2025,Toyota,Pune,2,29000.0,Diesel,Automatic,First,12,2755,174.5,7,38.11 Lakh,31.0
2026,BMW,Bangalore,10,70521.0,Petrol,Automatic,Second,10,2497,215.0,5,,10.3
2027,BMW,Kolkata,9,51000.0,Diesel,Automatic,First,16,1995,181.0,5,,7.75
2028,Maruti,Hyderabad,7,52618.0,Petrol,Manual,First,18,998,67.1,5,,3.2
2029,Maruti,Delhi,6,68000.0,Diesel,Manual,First,25,1248,88.5,7,11.75 Lakh,4.85
2030,Other_Luxury,Kochi,3,29022.0,Diesel,Automatic,Second,15,1999,177.0,5,,34.08
2031,Maruti,Chennai,2,80000.0,Diesel,Manual,First,24,1248,88.5,7,,8.1
2032,Tata,Chennai,3,78000.0,Diesel,Manual,Second,25,1396,69.01,5,,2.35
2033,Maruti,Pune,7,100000.0,Petrol,Manual,First,20,998,67.1,5,,1.8
2034,Hyundai,Coimbatore,4,31412.0,Petrol,Manual,First,21,814,55.2,5,,3.42
2035,Ford,Mumbai,9,78000.0,Diesel,Automatic,Second,11,2953,153.86,7,,5.34
2036,Ford,Hyderabad,1,14000.0,Diesel,Automatic,First,12,2198,158.0,7,,31.99
2037,Volkswagen,Bangalore,8,80000.0,Diesel,Manual,First,20,1598,103.6,5,,4.75
2038,Maruti,Mumbai,5,46738.0,Petrol,Automatic,First,19,1373,91.1,5,,6.1
2039,Hyundai,Coimbatore,6,54884.0,Petrol,Manual,Second,21,814,55.2,5,,3.69
2040,Audi,Delhi,7,74500.0,Diesel,Automatic,Second,14,1968,174.3,5,,15.0
2041,Mahindra,Coimbatore,3,67472.0,Diesel,Manual,First,16,2179,140.0,7,,14.5
2042,Maruti,Hyderabad,6,84000.0,Diesel,Manual,First,28,1248,74.0,5,8.44 Lakh,5.65
2043,Maruti,Kolkata,8,77400.0,Diesel,Manual,First,21,1248,73.9,5,,2.5
2044,Mercedes-Benz,Mumbai,2,14470.0,Diesel,Automatic,First,19,2143,201.15,5,,38.5
2045,Renault,Kolkata,5,52108.0,Diesel,Manual,First,19,1461,108.45,5,,5.49
2046,Maruti,Kolkata,6,40000.0,Petrol,Manual,First,19,1197,85.8,5,,3.55
2047,Toyota,Jaipur,5,105044.0,Diesel,Manual,First,12,2494,100.6,7,,10.75
2048,Hyundai,Delhi,3,24347.0,Petrol,Manual,First,15,1591,121.3,5,16.06 Lakh,11.0
2049,Maruti,Ahmedabad,5,58000.0,Diesel,Manual,First,21,1248,88.73,5,,4.5
2050,Mahindra,Kochi,5,49663.0,Diesel,Manual,First,15,2179,140.0,7,,8.42
2051,Honda,Mumbai,2,17000.0,Petrol,Automatic,First,18,1497,117.3,5,15.29 Lakh,11.6
2052,Other_Luxury,Kochi,3,13418.0,Diesel,Automatic,First,16,2179,187.7,5,,33.63
2053,Ford,Pune,11,117080.0,Diesel,Manual,Third,17,1399,68.0,5,,2.25
2054,BMW,Mumbai,9,74000.0,Petrol,Automatic,First,10,2497,150.0,5,,12.95
2055,Audi,Coimbatore,5,66882.0,Diesel,Automatic,First,17,1968,174.33,5,,25.02
2056,Honda,Kochi,5,41460.0,Petrol,Manual,First,18,1198,86.8,5,6.63 Lakh,3.95
2057,Honda,Mumbai,8,57000.0,Petrol,Automatic,First,16,1497,118.0,5,,4.4
2058,Volkswagen,Bangalore,4,34010.0,Petrol,Manual,Third,16,1198,73.9,5,,4.95
2059,Mahindra,Pune,9,96813.0,Diesel,Manual,Second,12,2179,120.0,8,,5.5
2060,Honda,Mumbai,8,84000.0,Petrol,Manual,First,16,1497,116.3,5,,3.25
2061,Skoda,Kochi,6,50004.0,Petrol,Manual,First,15,1598,103.5,5,,4.02
2062,Mahindra,Coimbatore,3,67995.0,Diesel,Manual,First,16,2179,140.0,7,,11.73
2063,Volkswagen,Chennai,7,55000.0,Diesel,Manual,First,15,1896,105.0,5,,9.5
2064,Maruti,Hyderabad,2,14900.0,Petrol,Automatic,First,21,1197,83.1,5,,8.6
2065,Honda,Jaipur,6,70961.0,Diesel,Manual,First,25,1498,98.6,5,,4.0
2066,Volkswagen,Mumbai,4,40194.0,Petrol,Manual,First,15,1598,103.2,5,,5.55
2067,Maruti,Hyderabad,4,96000.0,Petrol,Manual,First,22,796,47.3,5,,2.5
2068,Other_Luxury,Mumbai,2,35000.0,Diesel,Automatic,First,18,2993,255.0,7,1.27 Cr,41.6
2069,Honda,Delhi,4,50000.0,Petrol,Automatic,First,18,1497,117.3,5,,7.41
2070,Nissan,Mumbai,5,50000.0,Diesel,Manual,First,19,1461,108.5,5,,6.5
2071,Maruti,Mumbai,11,26299.0,Petrol,Manual,First,19,796,46.3,5,,1.2
2072,Toyota,Bangalore,4,150386.0,Diesel,Manual,First,14,2755,174.5,7,39.6 Lakh,23.0
2073,Hyundai,Kolkata,7,60000.0,Diesel,Manual,First,21,1396,90.0,5,,2.74
2074,Ford,Hyderabad,6,65000.0,Diesel,Manual,First,20,1399,68.0,5,,3.9
2075,Maruti,Ahmedabad,2,80000.0,Diesel,Manual,First,24,1248,88.5,5,10.91 Lakh,8.0
2076,Hyundai,Chennai,7,92000.0,Diesel,Manual,Third,22,1582,126.32,5,,4.0
2077,Hyundai,Mumbai,3,13000.0,Petrol,Automatic,First,12,1999,152.88,5,25.75 Lakh,17.75
2078,Maruti,Coimbatore,6,73278.0,Diesel,Manual,First,21,1248,73.9,5,,5.05
2079,Audi,Mumbai,8,38000.0,Petrol,Automatic,First,10,1984,132.0,5,,12.0
2080,Mercedes-Benz,Kochi,3,46936.0,Diesel,Automatic,First,13,2143,204.0,5,,29.6
2081,Renault,Jaipur,4,55000.0,Diesel,Manual,First,19,1461,83.8,5,,6.5
2082,Honda,Mumbai,5,19000.0,Petrol,Automatic,First,15,1198,86.7,5,,4.75
2083,Other_Luxury,Coimbatore,3,42259.0,Diesel,Automatic,First,9,1984,181.0,5,,24.36
2084,Maruti,Mumbai,8,14000.0,Petrol,Manual,Second,17,1197,85.8,5,,3.2
2085,Maruti,Kolkata,3,16956.0,Petrol,Manual,First,22,998,67.04,5,5.29 Lakh,3.6
2086,Maruti,Coimbatore,2,15473.0,Petrol,Manual,First,16,796,34.2,5,,3.58
2087,Maruti,Delhi,8,75000.0,Diesel,Manual,First,21,1248,88.8,5,,2.5
2088,Ford,Ahmedabad,6,96000.0,Diesel,Manual,Second,23,1498,90.0,5,,3.5
2089,Toyota,Delhi,4,25000.0,Petrol,Automatic,First,19,2494,158.2,5,,25.0
2090,Maruti,Mumbai,9,38000.0,Petrol,Manual,Second,22,998,67.04,5,5.61 Lakh,1.75
2091,Mercedes-Benz,Bangalore,14,54000.0,Diesel,Automatic,First,11,2987,198.5,5,,10.0
2092,Maruti,Jaipur,1,4131.0,Petrol,Automatic,First,21,1197,83.1,5,,7.75
2093,Honda,Hyderabad,3,31700.0,Petrol,Manual,First,18,1199,88.7,5,,6.45
2094,Mahindra,Pune,2,66988.0,Diesel,Automatic,First,15,2179,120.0,7,,10.0
2095,Volkswagen,Mumbai,5,54230.0,Petrol,Manual,First,16,1198,74.0,5,,4.5
2096,Hyundai,Kolkata,4,35000.0,Petrol,Manual,First,17,1197,80.0,5,,3.4
2097,Toyota,Mumbai,9,62714.0,Petrol,Automatic,First,12,2362,164.7,5,,4.5
2098,Maruti,Hyderabad,4,45295.0,Petrol,Manual,First,18,998,67.1,5,,4.3
2099,BMW,Pune,1,7000.0,Diesel,Automatic,First,18,1995,190.0,5,,46.0
2100,Maruti,Chennai,3,57000.0,Petrol,Automatic,First,24,998,67.1,5,,3.4
2101,Mercedes-Benz,Delhi,6,40100.0,Diesel,Automatic,First,14,2143,170.0,5,,14.5
2102,Maruti,Delhi,6,56000.0,Petrol,Manual,First,24,796,47.3,5,,2.1
2103,Maruti,Mumbai,7,15000.0,Petrol,Manual,First,18,1197,85.8,5,,3.65
2104,Chevrolet,Kolkata,5,14000.0,Petrol,Manual,First,18,1199,82.5,5,,3.0
2105,Hyundai,Ahmedabad,10,68000.0,Diesel,Manual,Second,23,1396,90.0,5,,3.95
2106,Skoda,Delhi,7,83000.0,Diesel,Automatic,First,11,2496,163.2,5,,6.75
2107,Toyota,Kochi,6,81504.0,Diesel,Manual,First,21,1364,87.2,5,,6.53
2108,Toyota,Hyderabad,4,73500.0,Diesel,Manual,First,13,2982,168.5,7,,22.0
2109,Skoda,Pune,6,52900.0,Petrol,Automatic,First,14,1598,103.52,5,,4.75
2110,Honda,Mumbai,2,20000.0,Petrol,Automatic,First,16,1198,86.8,5,8.05 Lakh,5.99
2111,Volkswagen,Jaipur,8,46000.0,Petrol,Manual,First,16,1198,73.9,5,,3.05
2112,Volkswagen,Delhi,9,65000.0,Petrol,Manual,First,16,1198,73.9,5,,2.4
2113,Maruti,Pune,12,42000.0,Petrol,Manual,Third,18,998,67.1,5,,1.3
2114,Toyota,Kochi,3,36681.0,Diesel,Manual,First,23,1364,67.06,5,8.82 Lakh,6.71
2115,Mahindra,Ahmedabad,5,67000.0,Diesel,Manual,Second,15,2179,140.0,7,,7.2
2116,Hyundai,Chennai,3,18000.0,Petrol,Automatic,First,18,1197,82.0,5,,5.4
2117,Ford,Kochi,4,56409.0,Diesel,Manual,First,22,1498,89.84,5,,6.63
2118,Honda,Coimbatore,1,20300.0,Petrol,Automatic,First,18,1497,117.3,5,17.38 Lakh,14.21
2119,Honda,Kolkata,9,45008.0,Petrol,Manual,First,17,1497,118.0,5,,3.0
2120,Maruti,Kochi,2,21799.0,Petrol,Manual,First,23,998,67.04,5,5.69 Lakh,5.11
2121,Volkswagen,Pune,8,57328.0,Petrol,Manual,First,15,1598,103.6,5,,3.39
2122,Toyota,Hyderabad,2,35358.0,Diesel,Automatic,First,11,2755,171.5,7,26.56 Lakh,22.99
2123,Hyundai,Delhi,10,46946.0,Petrol,Manual,Second,18,1197,80.0,5,,2.35
2124,Maruti,Kolkata,7,39772.0,Diesel,Manual,First,23,1248,73.94,5,,2.85
2125,Audi,Delhi,5,58000.0,Diesel,Automatic,First,17,1968,174.33,5,,18.5
2126,Renault,Bangalore,5,52000.0,Petrol,Manual,First,13,1598,102.57,5,,5.99
2127,Honda,Hyderabad,11,152000.0,Petrol,Manual,Second,13,1799,130.0,5,,3.0
2128,Tata,Jaipur,3,42700.0,Petrol,Manual,First,23,1199,84.0,5,5.61 Lakh,3.6
2129,Audi,Hyderabad,5,60000.0,Diesel,Automatic,First,16,1968,147.51,5,,24.0
2130,Maruti,Coimbatore,4,33195.0,Petrol,Manual,First,19,1197,85.8,5,,6.26
2131,Toyota,Hyderabad,9,110000.0,Diesel,Manual,First,14,2755,174.5,7,37.51 Lakh,13.7
2132,Mercedes-Benz,Mumbai,3,52000.0,Diesel,Automatic,First,15,2143,203.2,5,,35.0
2133,Hyundai,Kochi,4,64399.0,Diesel,Manual,First,21,1396,90.0,5,,5.02
2134,Maruti,Mumbai,4,55000.0,Petrol,Manual,First,21,1197,81.8,5,5.88 Lakh,3.1
2135,Volkswagen,Bangalore,7,50000.0,Diesel,Manual,First,20,1598,103.6,5,,5.5
2136,Maruti,Kolkata,5,33485.0,Petrol,Manual,First,19,1197,85.8,5,,3.59
2137,Other,Kolkata,4,32000.0,Diesel,Manual,First,20,1248,91.7,5,,4.65
2138,Honda,Bangalore,10,71400.0,Petrol,Manual,Third,17,1497,118.0,5,,3.8
2139,Hyundai,Hyderabad,3,41713.0,Diesel,Manual,First,19,1582,126.2,5,,12.5
2140,Honda,Hyderabad,2,46000.0,Diesel,Manual,First,25,1498,98.6,5,16.95 Lakh,12.9
2141,Maruti,Hyderabad,4,52950.0,Petrol,Manual,First,14,796,35.0,5,,2.35
2142,Maruti,Chennai,4,29500.0,Petrol,Manual,First,20,1197,81.8,5,,4.15
2143,Mercedes-Benz,Coimbatore,7,63888.0,Diesel,Automatic,First,14,2987,224.0,5,,22.58
2144,Maruti,Ahmedabad,3,60000.0,Petrol,Manual,First,24,796,47.3,5,,2.65
2145,Ford,Delhi,9,59196.0,Petrol,Manual,Second,15,1196,70.0,5,,2.25
2146,Toyota,Hyderabad,3,121362.0,Diesel,Manual,First,13,2393,147.8,7,,16.0
2147,BMW,Mumbai,6,78000.0,Diesel,Automatic,First,18,1995,177.0,5,,19.5
2148,Hyundai,Bangalore,4,59000.0,Diesel,Automatic,First,13,2199,194.3,7,,21.0
2149,BMW,Ahmedabad,7,95000.0,Diesel,Automatic,Second,22,1995,190.0,5,63.71 Lakh,17.5
2150,Ford,Hyderabad,9,84000.0,Diesel,Manual,Second,17,1399,68.0,5,,2.41
2151,Other_Luxury,Coimbatore,5,64557.0,Diesel,Automatic,Second,12,2179,187.7,5,,29.93
2152,Maruti,Kolkata,10,68078.0,Petrol,Manual,First,19,796,46.3,5,,1.02
2153,Toyota,Jaipur,10,149706.0,Diesel,Manual,First,11,2982,171.0,7,,11.0
2154,Ford,Mumbai,6,25984.0,Petrol,Manual,First,15,1499,110.0,5,,5.35
2155,Maruti,Mumbai,2,15544.0,Petrol,Manual,First,21,1197,83.1,5,,5.65
2156,Other,Mumbai,4,34000.0,Diesel,Automatic,First,23,1998,112.0,5,,22.0
2157,Hyundai,Mumbai,6,24000.0,Petrol,Automatic,First,17,1591,121.4,5,,5.95
2158,Ford,Pune,8,95000.0,Diesel,Manual,Third,20,1399,68.0,5,,2.35
2159,Honda,Pune,5,52000.0,Diesel,Manual,Second,25,1498,98.6,5,,4.1
2160,Renault,Pune,7,135000.0,Diesel,Manual,First,19,1461,108.45,5,,5.4
2161,Ford,Delhi,2,39000.0,Diesel,Manual,First,23,1498,98.96,5,11.47 Lakh,8.45
2162,BMW,Jaipur,6,45306.0,Diesel,Automatic,Second,11,2993,241.0,4,,42.5
2163,Toyota,Mumbai,9,140000.0,Diesel,Manual,First,14,2755,174.5,7,37.46 Lakh,10.75
2164,Mahindra,Kochi,4,67415.0,Diesel,Automatic,First,11,2696,184.0,7,,11.03
2165,Maruti,Kolkata,3,25562.0,Petrol,Manual,First,23,998,67.04,5,,3.5
2166,Hyundai,Jaipur,3,30292.0,Petrol,Manual,First,18,1197,81.83,5,,6.3
2167,Ford,Bangalore,5,84056.0,Petrol,Manual,First,18,999,123.24,5,,6.75
2168,Maruti,Jaipur,2,62691.0,Diesel,Manual,First,26,1248,88.5,5,,7.5
2169,Audi,Pune,6,87000.0,Diesel,Automatic,First,17,1968,174.33,5,,15.5
2170,Honda,Delhi,4,52513.0,Petrol,Manual,First,18,1198,86.7,5,,4.65
2171,Ford,Kochi,3,43983.0,Petrol,Automatic,First,15,1499,110.4,5,,7.58
2172,Maruti,Hyderabad,6,90121.0,Petrol,Manual,First,20,998,67.1,5,,2.2
2173,Audi,Bangalore,8,50000.0,Diesel,Automatic,Third,16,2967,241.38,5,,21.0
2174,Volkswagen,Kolkata,8,42500.0,Diesel,Automatic,First,18,1968,167.7,5,,5.25
2175,Maruti,Kochi,3,62192.0,Diesel,Manual,First,28,1248,74.0,5,7.88 Lakh,5.22
